forecast_date,target,target_end_date,location,type,quantile,value
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.75,72.3167
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.8,74.75496
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.85,77.59342
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.9,81.15602
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.95,86.40218
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.975,90.88238
2022-11-27,1 wk ahead inc death,2022-12-03,18,quantile,0.99,95.89407
2022-11-27,1 wk ahead inc death,2022-12-03,18,point,NA,62.684
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.01,23.27309
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.025,30.42697
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.05,36.82216
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.1,44.31071
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.15,49.39611
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.2,53.44782
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.25,56.92827
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.3,60.0562
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.35,62.95606
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.4,65.70857
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.45,68.37212
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.5,70.99367
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.55,73.61522
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.6,76.27878
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.65,79.03129
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.7,81.93115
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.75,85.05907
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.8,88.53953
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.85,92.59124
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.9,97.67663
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.95,105.16518
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.975,111.56037
2022-11-27,2 wk ahead inc death,2022-12-10,18,quantile,0.99,118.71425
2022-11-27,2 wk ahead inc death,2022-12-10,18,point,NA,71.309
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.01,19.96661
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.025,28.92869
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.05,36.94032
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.1,46.32167
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.15,52.69243
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.2,57.76825
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.25,62.12842
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.3,66.04696
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.35,69.67978
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.4,73.12801
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.45,76.4648
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.5,79.74897
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.55,83.03314
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.6,86.36993
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.65,89.81816
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.7,93.45098
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.75,97.36952
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.8,101.72969
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.85,106.8055
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.9,113.17627
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.95,122.55762
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.975,130.56925
2022-11-27,3 wk ahead inc death,2022-12-17,18,quantile,0.99,139.53133
2022-11-27,3 wk ahead inc death,2022-12-17,18,point,NA,80.144
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.01,17.57092
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.025,28.08136
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.05,37.47713
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.1,48.47927
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.15,55.9507
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.2,61.90345
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.25,67.01692
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.3,71.61245
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.35,75.87291
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.4,79.91687
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.45,83.83016
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.5,87.68172
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.55,91.53328
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.6,95.44657
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.65,99.49054
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.7,103.751
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.75,108.34652
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.8,113.45999
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.85,119.41274
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.9,126.88417
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.95,137.88631
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.975,147.28209
2022-11-27,4 wk ahead inc death,2022-12-24,18,quantile,0.99,157.79252
2022-11-27,4 wk ahead inc death,2022-12-24,18,point,NA,88.145
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.01,2.73596
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.025,5.26401
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.05,7.52396
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.1,10.17028
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.15,11.96737
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.2,13.39917
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.25,14.62911
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.3,15.73446
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.35,16.75922
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.4,17.73191
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.45,18.67316
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.5,19.59957
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.55,20.52598
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.6,21.46723
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.65,22.43992
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.7,23.46468
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.75,24.57003
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.8,25.79996
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.85,27.23177
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.9,29.02885
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.95,31.67518
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.975,33.93512
2022-11-27,1 wk ahead inc death,2022-12-03,19,quantile,0.99,36.46318
2022-11-27,1 wk ahead inc death,2022-12-03,19,point,NA,19.711
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.01,1e-5
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.025,2.89456
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.05,5.81972
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.1,9.24498
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.15,11.57104
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.2,13.42429
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.25,15.01626
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.3,16.44697
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.35,17.77336
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.4,19.03236
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.45,20.25067
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.5,21.44977
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.55,22.64886
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.6,23.86718
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.65,25.12617
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.7,26.45257
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.75,27.88328
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.8,29.47524
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.85,31.3285
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.9,33.65455
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.95,37.07982
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.975,40.00498
2022-11-27,2 wk ahead inc death,2022-12-10,19,quantile,0.99,43.27716
2022-11-27,2 wk ahead inc death,2022-12-10,19,point,NA,21.594
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.01,1e-5
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.025,1.35855
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.05,4.81291
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.1,8.85786
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.15,11.60474
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.2,13.79327
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.25,15.67324
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.3,17.36279
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.35,18.92915
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.4,20.41592
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.45,21.85464
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.5,23.27068
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.55,24.68671
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.6,26.12543
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.65,27.6122
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.7,29.17856
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.75,30.86811
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.8,32.74808
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.85,34.93661
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.9,37.68349
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.95,41.72844
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.975,45.1828
2022-11-27,3 wk ahead inc death,2022-12-17,19,quantile,0.99,49.04697
2022-11-27,3 wk ahead inc death,2022-12-17,19,point,NA,23.441
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.01,1e-5
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.025,0.21416
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.05,4.09251
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.1,8.63394
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.15,11.71796
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.2,14.17512
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.25,16.28583
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.3,18.18276
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.35,19.94137
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.4,21.61063
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.45,23.22594
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.5,24.81577
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.55,26.4056
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.6,28.02091
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.65,29.69017
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.7,31.44878
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.75,33.34571
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.8,35.45642
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.85,37.91358
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.9,40.9976
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.95,45.53903
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.975,49.41738
2022-11-27,4 wk ahead inc death,2022-12-24,19,quantile,0.99,53.75583
2022-11-27,4 wk ahead inc death,2022-12-24,19,point,NA,25.007
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.01,1.34362
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.025,2.58514
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.05,3.69499
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.1,4.99459
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.15,5.87713
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.2,6.58028
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.25,7.1843
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.3,7.72713
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.35,8.23039
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.4,8.70807
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.45,9.17032
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.5,9.62528
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.55,10.08023
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.6,10.54248
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.65,11.02016
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.7,11.52342
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.75,12.06625
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.8,12.67027
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.85,13.37342
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.9,14.25596
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.95,15.55556
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.975,16.66542
2022-11-27,1 wk ahead inc death,2022-12-03,20,quantile,0.99,17.90693
2022-11-27,1 wk ahead inc death,2022-12-03,20,point,NA,9.68
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.01,1e-5
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.025,1.53937
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.05,3.09501
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.1,4.91662
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.15,6.15365
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.2,7.13923
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.25,7.98586
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.3,8.74673
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.35,9.45213
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.4,10.12168
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.45,10.7696
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.5,11.4073
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.55,12.04499
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.6,12.69291
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.65,13.36246
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.7,14.06786
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.75,14.82873
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.8,15.67536
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.85,16.66095
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.9,17.89798
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.95,19.71958
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.975,21.27522
2022-11-27,2 wk ahead inc death,2022-12-10,20,quantile,0.99,23.01542
2022-11-27,2 wk ahead inc death,2022-12-10,20,point,NA,11.484
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.01,1e-5
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.025,0.78803
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.05,2.79174
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.1,5.13802
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.15,6.73135
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.2,8.00082
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.25,9.0913
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.3,10.07132
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.35,10.97989
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.4,11.8423
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.45,12.67683
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.5,13.4982
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.55,14.31957
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.6,15.15411
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.65,16.01651
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.7,16.92508
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.75,17.90511
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.8,18.99559
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.85,20.26505
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.9,21.85839
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.95,24.20467
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.975,26.20838
2022-11-27,3 wk ahead inc death,2022-12-17,20,quantile,0.99,28.4498
2022-11-27,3 wk ahead inc death,2022-12-17,20,point,NA,13.597
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.01,1e-5
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.025,0.13952
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.05,2.6661
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.1,5.62464
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.15,7.63376
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.2,9.23449
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.25,10.60953
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.3,11.84529
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.35,12.99096
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.4,14.07841
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.45,15.13071
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.5,16.16642
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.55,17.20213
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.6,18.25444
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.65,19.34188
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.7,20.48755
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.75,21.72331
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.8,23.09836
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.85,24.69909
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.9,26.7082
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.95,29.66674
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.975,32.19333
2022-11-27,4 wk ahead inc death,2022-12-24,20,quantile,0.99,35.01965
2022-11-27,4 wk ahead inc death,2022-12-24,20,point,NA,16.291
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.01,6.67895
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.025,12.85038
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.05,18.3673
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.1,24.82744
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.15,29.21444
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.2,32.70973
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.25,35.71221
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.3,38.41057
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.35,40.91218
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.4,43.28668
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.45,45.58445
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.5,47.84598
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.55,50.1075
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.6,52.40527
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.65,54.77977
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.7,57.28139
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.75,59.97975
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.8,62.98223
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.85,66.47751
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.9,70.86451
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.95,77.32465
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.975,82.84158
2022-11-27,1 wk ahead inc death,2022-12-03,21,quantile,0.99,89.013
2022-11-27,1 wk ahead inc death,2022-12-03,21,point,NA,48.118
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.01,1e-5
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.025,7.16374
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.05,14.40322
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.1,22.88041
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.15,28.63717
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.2,33.22379
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.25,37.16374
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.3,40.70461
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.35,43.98731
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.4,47.1032
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.45,50.1184
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.5,53.08604
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.55,56.05368
2022-11-27,2 wk ahead inc death,2022-12-10,21,quantile,0.6,59.06888
